restaurant_id,name,address,phone,latitude,longitude,category,description,avg_rating,business_hours
188,꽃소,경기도 수원시 장안구 정자천로 179 (정자동),070-4251-0804,37.2961182664,126.9951266665,한식,,0.0,
189,꽃찬찜닭 영통점,"경기도 수원시 영통구 매영로 414, 2층 (영통동)",031-202-7702,37.2485021391,127.0767534483,한식,,0.0,
190,꽃피는 닭갈비,경기도 수원시 권선구 권중로56번길 2 (권선동),031-225-9255,37.2527208718,127.031331406,한식,,0.0,
191,꽃피는닭갈비,"경기도 수원시 권선구 금곡로 11, 1층 (금곡동)",,37.2686779329,126.9386346978,한식,,0.0,
192,꽃핀한우,경기도 수원시 권선구 곡선로50번길 22-16 (곡반정동),031-223-7712,37.2381973637,127.0285577059,한식,,0.0,
193,꽉찬순대국족발,"경기도 수원시 권선구 세권로 185, 1동 105,106호 (권선동)",031-225-1555,37.2560922114,127.0245782675,한식,,0.0,
194,꾸브라꼬 숯불치킨 매탄점,"경기도 수원시 영통구 매여울로57번길 17, 1층 (매탄동)",,37.2732023407,127.0433185067,치킨,,0.0,
195,꾸브라꼬 숯불치킨 수원영통점,"경기도 수원시 영통구 청명남로4번길 21-13, 1층 (영통동)",,37.2503611693,127.0748374107,치킨,,0.0,
196,꾸브라꼬숯불두마리치킨,"경기도 수원시 장안구 장안로64번길 9, 1층 (영화동)",031-247-3375,37.2904597069,127.0041674531,치킨,,0.0,
197,꾸브라꼬숯불치킨 수원만석공원점,"경기도 수원시 장안구 정조로1088번길 7, 2층 (송죽동)",031-8001-9730,37.3025251366,127.0031742694,치킨,,0.0,
198,꾸석지 돌판한우 수원인계점,"경기도 수원시 팔달구 인계로138번길 31, 1층 (인계동)",,37.265551962,127.0324022784,한식,,0.0,
199,꾸석지돌판한우 수원장안구청점,경기도 수원시 장안구 송원로 84 (조원동),031-258-9993,37.3019677107,127.0100045407,한식,,0.0,
200,꾸스꾸스,"경기도 수원시 권선구 세화로168번길 16 (서둔동,105호)",031-293-8184,37.266739365,126.9945221109,치킨,,0.0,
201,꾸아 광교점,"경기도 수원시 영통구 센트럴파크로127번길 136, 지1층 (이의동)",031-215-5018,37.2938159072,127.0548148459,양식,,0.0,
202,꾸어봄,"경기도 수원시 영통구 영통로89번길 83, 1층 106호 (망포동, 영통자이)",,37.2340434109,127.0545577796,한식,,0.0,
203,꾸이꾸이돼지마을,경기도 수원시 장안구 화산로213번길 9-3 (율전동),031-293-9293,37.2992310109,126.9730584411,한식,,0.0,
204,꾹버거,"경기도 수원시 권선구 서둔로 270-6, 상가동 1층 101호 (서둔동, 서수원 울트라참누리파크)",,37.2745962729,126.9792196346,분식,,0.0,
205,꾼,경기도 수원시 권선구 덕영대로1145번길 58 (세류동),031-225-0756,37.2537031638,127.017804859,한식,,0.0,
206,꾼돈 숯불갈비 영통역점,경기도 수원시 영통구 매영로393번길 31 (영통동),031-204-1515,37.2505893457,127.075625449,한식,,0.0,
207,꾼떡,"경기도 수원시 장안구 금당로 39 (조원동,뉴타운상가  103)",031-255-4630,37.3034517911,127.01579482,분식,,0.0,
208,꾼떡 (정자점),"경기도 수원시 장안구 만석로68번길 10, 103호 (정자동, 백설마을현대코오롱상가)",031-269-7733,37.2960176236,126.9884818007,분식,,0.0,
209,꿀가네 낙곱새,경기도 수원시 영통구 인계로 263 (매탄동),031-217-8498,37.2640650201,127.0463961922,한식,,0.0,
210,꿀꺽,"경기도 수원시 영통구 청명남로 30 (영통동,거성빌딩 101)",031-206-2270,37.2521931551,127.0754360338,분식,,0.0,
211,꿀단지보쌈,"경기도 수원시 권선구 탑동로12번길 18, 1층 (탑동)",031-292-4486,37.270165805,126.9761259008,한식,,0.0,
212,꿀도시락 수원군포점,"경기도 수원시 장안구 덕영대로445번길 74, 1층 (율전동)",,37.3042296799,126.9721546988,한식,,0.0,
213,꿀밤포차,"경기도 수원시 권선구 권중로76번길 8, 1층 (권선동)",,37.2523898494,127.0296871231,일식,,0.0,
214,꿈꾸는부엌,"경기도 수원시 장안구 광교산로 154-25, 1층 (연무동)",070-7786-9268,37.3014461061,127.0325863526,양식,,0.0,
215,꿈에,경기도 수원시 팔달구 장다리로 248 (인계동),031-224-5465,37.2717682165,127.0270175221,치킨,,0.0,
216,꿈에그린그로서란트 광교1호점,"경기도 수원시 영통구 광교호수공원로 277, 지하1층 160~162, 163 일부호 (원천동, 광교중흥에스클래스)",,37.2835532241,127.0559244312,한식,,0.0,
217,꿈의대화,"경기도 수원시 장안구 장안로125번길 16 (정자동,지층)",031-255-9551,37.2947105568,126.9990059909,치킨,,0.0,
218,꿍냐우,"경기도 수원시 영통구 광교중앙로25번길 77, 1층 (원천동)",,37.2765210506,127.0507995665,양식,,0.0,
219,끝내주는 동태찌개,"경기도 수원시 장안구 광교산로138번길 1, 1층 일부호 (연무동)",,37.2997337232,127.0303741354,한식,,0.0,
220,끼끼식당,"경기도 수원시 영통구 신원로 88, 101동 117층 (신동)",031-695-6069,37.2474762149,127.0503067759,한식,,0.0,
221,끼부리또,"경기도 수원시 장안구 경수대로 893, 수원종합운동장(야구장) 1층 D-104호 (조원동)",,37.2999565007,127.0097355049,양식,,0.0,
222,나고야스시덕,"경기도 수원시 팔달구 권광로175번길 31-12, 2층 (인계동)",031-237-8888,37.2633348487,127.0302055203,한식,,0.0,
223,나그네길,경기도 수원시 권선구 고색로14번길 5 (고색동),031-298-9252,37.2485532362,126.9788125857,한식,,0.0,
224,나그네족발&보쌈,"경기도 수원시 장안구 하률로30번길 49, 1층 (천천동)",,37.3004620696,126.9762543391,한식,,0.0,
225,나나김밥,"경기도 수원시 권선구 서수원로47번길 9, 1층 101호 (오목천동)",,37.2338662645,126.9780794686,분식,,0.0,
226,나나스키친,"경기도 수원시 팔달구 효원로 34, 1층 (매산로3가)",,37.2705582676,127.0087982928,한식,,0.0,
227,나나테이블,"경기도 수원시 장안구 덕영대로497번길 8-15, 1층 전체호 (천천동)",,37.2990477865,126.9784982183,한식,,0.0,
228,나나호프(초두부),"경기도 수원시 팔달구 덕영대로895번길 37, 2층 (매산로1가)",,37.2699934394,127.0009067537,중식,,0.0,
229,나뇽,"경기도 수원시 영통구 매영로 366, 1층 103호 (영통동, 현대아파트)",,37.2501186509,127.0725723104,한식,,0.0,
230,나는 술로,"경기도 수원시 권선구 금곡로196번길 15, 커낼파크 1층 101호 (금곡동)",,37.273052498,126.9527126181,치킨,,0.0,
231,나다오족발,경기도 수원시 영통구 인계로 279-1 (매탄동),031-213-3737,37.263603205,127.0482034315,한식,,0.0,
232,나도람키친 인계점,경기도 수원시 팔달구 효원로 189 (인계동),031-222-8880,37.2641793642,127.0227455087,치킨,,0.0,
233,나드리칼국수,"경기도 수원시 장안구 파장천로 39, 1층 일부호 (파장동)",031-254-7265,37.3091714765,126.9953892241,한식,,0.0,
234,나들목한식주점,"경기도 수원시 장안구 경수대로994번길 7, 1층 (송죽동)",,37.3059954774,127.0031740065,한식,,0.0,
235,나만식맛집본점,경기도 수원시 권선구 수인로135번길 51 (서둔동),031-294-0059,37.2717867815,126.9819234187,한식,,0.0,
236,나산식당,경기도 수원시 권선구 당진로15번길 19-25 (당수동),031-296-6384,37.2900298691,126.9401232457,한식,,0.0,
237,나연밥상,"경기도 수원시 장안구 수성로303번길 42, 수성독서실 1층 일부호 (정자동)",031-252-5525,37.2931913144,127.0042623493,한식,,0.0,
238,나연식당,"경기도 수원시 권선구 세권로 185, 162호 (권선동)",031-233-7094,37.2560922114,127.0245782675,한식,,0.0,
239,나영집밥,경기도 수원시 장안구 팔달로316번길 16-29 (영화동),,37.2909976396,127.0187515581,한식,,0.0,
240,나오리장작구이 수원KT야구장앞점,"경기도 수원시 장안구 경수대로 900, 1층 일부호 (조원동)",,37.3004228692,127.0113460059,한식,,0.0,
241,나이스,경기도 수원시 팔달구 화서문로 61 (장안동),031-245-5363,37.285734918,127.0146787092,한식,,0.0,
242,나인,"경기도 수원시 팔달구 갓매산로71번길 10, 3층 (매산로1가)",,37.269460497,127.0027825503,한식,,0.0,
243,나인홀,"경기도 수원시 권선구 권선로 308-5, 도이치오토월드 1층 130호 (고색동)",,37.2581022749,126.987824855,양식,,0.0,
244,나주오리,"경기도 수원시 권선구 경수대로191번길 20, 1층 (세류동)",031-224-3479,37.2446200845,127.0163293235,한식,,0.0,
245,나주홍어,"경기도 수원시 팔달구 정조로791번길 17, 1층 (남창동)",031-245-2658,37.2784828359,127.015684087,한식,,0.0,
246,나주홍어,경기도 수원시 장안구 연무로 49 (연무동),031-204-1777,37.2953354028,127.0259673933,한식,,0.0,
247,나츠비숙성회,"경기도 수원시 장안구 서부로2126번길 17, 주건축물제2동 1층 일부호 (율전동)",,37.2980402621,126.9728523702,일식,,0.0,
248,나해식당,경기도 수원시 영통구 산남로 105 (매탄동),031-212-4313,37.2722903968,127.0499787609,분식,,0.0,
249,낙원,경기도 수원시 팔달구 창룡대로8번길 39 (남수동),031-256-9412,37.2800150353,127.0178513809,한식,,0.0,
250,낙원메밀,경기도 수원시 팔달구 창룡대로7번길 14 (북수동),031-255-4621,37.2824755405,127.017779281,한식,,0.0,
251,낙지대감,경기도 수원시 팔달구 수성로157번길 27-21 (화서동),031-269-0227,37.2876083504,126.9886402647,한식,,0.0,
252,낙지명가,경기도 수원시 영통구 삼성로168번길 70 (매탄동),031-213-7724,37.2601656783,127.0593096731,한식,,0.0,
253,낙지제복배불뚝,"경기도 수원시 권선구 권광로 107, 2층 5호 (권선동)",,37.2574476752,127.0299376048,한식,,0.0,
254,낙지촌,"경기도 수원시 장안구 대평로90번길 19, 라이프스포츠 수원 1층 106호 (정자동)",,37.2971310229,126.9937659478,한식,,0.0,
255,낙지한마리수제비,"경기도 수원시 영통구 동수원로537번길 15-4, 1층 (원천동)",031-215-8605,37.2741308214,127.0480277309,한식,,0.0,
256,난(NAAN),"경기도 수원시 팔달구 인계로166번길 45, 2층 (인계동)",031-232-3070,37.264345591,127.0350713547,양식,,0.0,
257,난(Naan),경기도 수원시 팔달구 아주로 49-1 (우만동),031-216-7475,37.2793955505,127.0434841365,한식,,0.0,
258,난바우동 권선점,"경기도 수원시 권선구 경수대로335번길 5, 1층 (권선동)",031-239-2777,37.2567105885,127.021450681,한식,,0.0,
259,날라리,"경기도 수원시 권선구 세지로 98-1, 지하1층 (권선동)",031-237-3050,37.2605309069,127.0188326949,카페,,0.0,
260,날라리,"경기도 수원시 권선구 동수원로146번길 291 (곡반정동,101호)",031-223-1648,37.2418441216,127.029842856,한식,,0.0,
261,날마다소풍,"경기도 수원시 영통구 법조로149번길 182, 1층 (하동, 필하우스)",,37.2929828046,127.0708632219,분식,,0.0,
262,날이좋아서,"경기도 수원시 권선구 일월천로15번길 14-13, 1층 101호 (구운동, 에이원빌딩)",031-293-2700,37.2845560624,126.9729802855,한식,,0.0,
263,남가네신코다리,"경기도 수원시 권선구 금곡로102번길 29, A동 106,107호 (금곡동, 센트럴프라자)",,37.272803008,126.941750983,한식,,0.0,
264,남강 진주냉면,"경기도 수원시 팔달구 중부대로17번길 12, 2,3층 (영동)",031-241-5656,37.2758819293,127.0189042003,한식,,0.0,
265,남경,경기도 수원시 팔달구 향교로1번길 22-7 (매산로1가),031-255-1137,37.2687845605,127.0006666018,한식,,0.0,
266,남경,경기도 수원시 팔달구 동말로25번길 88-3 (화서동),,37.2815245601,126.9950775199,한식,,0.0,
267,남경,"경기도 수원시 영통구 매탄로108번길 52, 로진프라자 101,102,103,104호 (매탄동)",031-214-7667,37.2594365987,127.0452849404,중식,,0.0,
268,남다른대구막창 수원우성테크노점,"경기도 수원시 장안구 이목로 17, 157,158호 (이목동)",,37.3106880848,126.9833831981,한식,,0.0,
269,남대문황금족발(정자점),"경기도 수원시 장안구 대평로90번길 32, 선일주차타운빌딩 1동 128호 (정자동)",031-269-1211,37.2964857546,126.9946390492,한식,,0.0,
270,남도,"경기도 수원시 영통구 영통로217번길 21, 2층 (영통동)",031-235-4777,37.2466406318,127.0558028651,일식,,0.0,
271,남도가정식백반,"경기도 수원시 권선구 구운로45번길 111-8, 1층 일부호 (구운동)",,37.2747133485,126.9710637068,한식,,0.0,
272,남도갈비탕,"경기도 수원시 영통구 센트럴파크로127번길 59, 1층 103호 (이의동)",,37.2943147658,127.0532436358,한식,,0.0,
273,남도맛집,"경기도 수원시 권선구 하탑로41번길 41, 해피타운 102호 (탑동)",,37.2707757359,126.9754449366,한식,,0.0,
274,남도분식,"경기도 수원시 권선구 세화로 134 (서둔동, 롯데몰수원점 3층)",070-4042-8011,37.2641013965,126.9973705173,분식,,0.0,
275,남도손칼국수,"경기도 수원시 권선구 호매실로90번길 27, 굿프라임2빌딩 1동 202,203호 (호매실동)",031-294-0998,37.2568764542,126.9634186678,한식,,0.0,
276,남도식당,경기도 수원시 권선구 정조로 560 (세류동),031-222-7346,37.2589909561,127.0125723491,한식,,0.0,
277,남도연 곡반정동점,"경기도 수원시 권선구 곡반정로 160, 라퍼스트 2층 219, 220호 (곡반정동)",,37.2417440083,127.0341616765,한식,,0.0,
278,남도예찬,"경기도 수원시 영통구 센트럴타운로 85, 203동 C111~114-2호 (이의동, 광교C1 호반베르디움, Summit Place광교)",031-215-8576,37.2915640479,127.0504732206,한식,,0.0,
279,남도의 맛,경기도 수원시 권선구 구운로63번길 14-3 (구운동),031-292-5556,37.2793863835,126.9719221479,한식,,0.0,
280,남도의바다향,"경기도 수원시 권선구 금호로 83-11, 1층 (금곡동)",,37.271621531,126.9590843822,한식,,0.0,
281,남도짱뚱어,"경기도 수원시 권선구 당진로 20, 당수프라자 109호 (당수동)",,37.2908358085,126.94090701,한식,,0.0,
282,남도토박이,경기도 수원시 장안구 덕영대로497번길 22-10 (천천동),031-269-0123,37.2993738167,126.9788457478,한식,,0.0,
283,남도향,"경기도 수원시 영통구 매원로12번길 33, 1층 정면우측1호 (매탄동)",,37.2650941417,127.0467960333,한식,,0.0,
284,남도홍탁,경기도 수원시 영통구 산남로 5 (매탄동),031-211-7412,37.2642565973,127.0469927788,한식,,0.0,
285,남문,"경기도 수원시 팔달구 정조로 802, 1층 (팔달로1가)",,37.2796599608,127.0169850614,한식,,0.0,
286,남문곱창,"경기도 수원시 팔달구 팔달문로 19, 1층 1호 (지동, 지동시장)",031-256-5526,37.2779218633,127.0195905812,한식,,0.0,
287,남문떡볶이(광교법조타운점),"경기도 수원시 영통구 법조로149번길 127, 1층 104호 (하동)",031-213-5422,37.2928064632,127.0694652181,한식,,0.0,
288,남문매운오뎅,경기도 수원시 팔달구 중부대로3번길 15 (팔달로3가),,37.2759738698,127.0171326917,분식,,0.0,
289,남문순대국,경기도 수원시 팔달구 정조로791번길 5 (팔달로2가),031-245-8976,37.2785393624,127.0162815727,분식,,0.0,
290,남문식당,"경기도 수원시 팔달구 정조로788번길 10, 동선빌딩 4층 (팔달로2가)",,37.2781922026,127.0173554035,한식,,0.0,
291,남문유동골뱅이,"경기도 수원시 팔달구 행궁로 47, 1층 (남창동)",031-247-6619,37.2784101725,127.015549191,치킨,,0.0,
292,남문찬민속촌,"경기도 수원시 팔달구 정조로 790, 1층 (팔달로2가)",,37.2785781347,127.0169468537,한식,,0.0,
293,남문통닭,"경기도 수원시 팔달구 정조로800번길 16, 1,2,3층 (팔달로1가)",1522-8818,37.2794372865,127.0176407408,치킨,,0.0,
294,남문통닭 동수원점,"경기도 수원시 팔달구 팔달문로130번길 69, 아이월드 나동 1,2층 117호 (우만동)",,37.2793138066,127.0317869858,치킨,,0.0,
295,남문통닭 영통점,"경기도 수원시 영통구 영통로200번길 35, 1층 (영통동)",031-206-9290,37.2445504976,127.0585098814,한식,,0.0,
296,남문통닭 타임빌라스 수원점,"경기도 수원시 권선구 세화로 134, 타임빌라스 수원 3층 일부호 (서둔동)",,37.2641013965,126.9973705173,치킨,,0.0,
297,남문통닭 타임빌라스수원점,"경기도 수원시 권선구 세화로 134, 타임빌라스 수원 7층 (서둔동)",,37.2641013965,126.9973705173,치킨,,0.0,
298,남바완 돈카츠,"경기도 수원시 영통구 신원로 122, 1층 (신동)",031-298-0524,37.2484032672,127.0547100541,일식,,0.0,
